I17PERIOD;I17TIMEST;I17SOLO;I17FUNCSYSTEM;I17PORTID;I17CLASSID;I17CFTYPE;I17CFID;I17CFREV;I17CFDATE1;I17CFDATE2;I17VALUE;I17CURR;I17FUNCTVALUE;I17FUNCTCURR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L120_2021_NO_12834/1;;Z10R;CZR_DEF_20220427185913_48;;20211231;20211231;-923,50;EUR;-923,50;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L120_2021_NO_13896/1;;Z10R;CZR_DEF_20220427185913_49;;20211231;20211231;-1675,65;EUR;-1675,65;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRH_L510_2021_NO_10531/1;;Y10P;CZR_DEF_20220427185913_5;;20211231;20211231;1646848,10;EUR;1646848,10;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10218/1;;Z10R;CZR_DEF_20220427185913_50;;20211231;20211231;-640644,00;CZK;-25772,15;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10218/1;;Z20P;CZR_DEF_20220427185913_51;;20211231;20211231;255917,00;CZK;10295,16;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10222/1;;Z10R;CZR_DEF_20220427185913_52;;20211231;20211231;-771244,86;EUR;-771244,86;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10222/1;;Z20P;CZR_DEF_20220427185913_53;;20211231;20211231;499131,14;EUR;499131,14;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10225/1;;Z10R;CZR_DEF_20220427185913_54;;20211231;20211231;-9086,49;EUR;-9086,49;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10225/1;;Z20P;CZR_DEF_20220427185913_55;;20211231;20211231;14739,20;EUR;14739,20;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10228/1;;Z10R;CZR_DEF_20220427185913_56;;20211231;20211231;-4628470,31;EUR;-4628470,31;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10228/1;;Z20P;CZR_DEF_20220427185913_57;;20211231;20211231;7276459,31;EUR;7276459,31;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10229/1;;Z10R;CZR_DEF_20220427185913_58;;20211231;20211231;-22269,00;EUR;-22269,00;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10229/1;;Z20P;CZR_DEF_20220427185913_59;;20211231;20211231;18705,00;EUR;18705,00;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRH_L510_2021_NO_10531/1;;Y20R;CZR_DEF_20220427185913_6;;20211231;20211231;-319982,00;EUR;-319982,00;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10232/1;;Z10R;CZR_DEF_20220427185913_60;;20211231;20211231;-7224390;HUF;-19568,22;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10232/1;;Z20P;CZR_DEF_20220427185913_61;;20211231;20211231;8010435;HUF;21697,32;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10234/1;;Z10R;CZR_DEF_20220427185913_62;;20211231;20211231;-16813,42;EUR;-16813,42;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10234/1;;Z20P;CZR_DEF_20220427185913_63;;20211231;20211231;29451,46;EUR;29451,46;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10235/1;;Z10R;CZR_DEF_20220427185913_64;;20211231;20211231;-164615,40;EUR;-164615,40;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10235/1;;Z20P;CZR_DEF_20220427185913_65;;20211231;20211231;92744,08;EUR;92744,08;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10236/1;;Z10R;CZR_DEF_20220427185913_66;;20211231;20211231;-302745,00;CZK;-12178,98;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10236/1;;Z20P;CZR_DEF_20220427185913_67;;20211231;20211231;136235,00;CZK;5480,53;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10237/1;;Z10R;CZR_DEF_20220427185913_68;;20211231;20211231;-493846,30;EUR;-493846,30;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10237/1;;Z20P;CZR_DEF_20220427185913_69;;20211231;20211231;307799,00;EUR;307799,00;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRH_L510_2021_NO_11841/1;;Y10P;CZR_DEF_20220427185913_7;;20211231;20211231;77169,17;EUR;77169,17;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10243/1;;Z10R;CZR_DEF_20220427185913_70;;20211231;20211231;-34499,21;EUR;-34499,21;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10243/1;;Z20P;CZR_DEF_20220427185913_71;;20211231;20211231;17888,30;EUR;17888,30;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10249/1;;Z10R;CZR_DEF_20220427185913_72;;20211231;20211231;-35609,00;EUR;-35609,00;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10249/1;;Z20P;CZR_DEF_20220427185913_73;;20211231;20211231;35713,00;EUR;35713,00;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10251/1;;Z10R;CZR_DEF_20220427185913_74;;20211231;20211231;-56263275;HUF;-152396,53;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10251/1;;Z20P;CZR_DEF_20220427185913_75;;20211231;20211231;37804023;HUF;102397,20;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10258/1;;Z10R;CZR_DEF_20220427185913_76;;20211231;20211231;-1228765,35;EUR;-1228765,35;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10258/1;;Z20P;CZR_DEF_20220427185913_77;;20211231;20211231;663479,93;EUR;663479,93;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10336/1;;Z10R;CZR_DEF_20220427185913_78;;20211231;20211231;-5373,47;EUR;-5373,47;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10336/1;;Z20R;CZR_DEF_20220427185913_79;;20211231;20211231;-134,34;EUR;-134,34;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRH_L510_2021_NO_11841/1;;Y20R;CZR_DEF_20220427185913_8;;20211231;20211231;-1968,33;EUR;-1968,33;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10337/1;;Z10R;CZR_DEF_20220427185913_80;;20211231;20211231;-3630373,42;PLN;-789743,83;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10337/1;;Z20P;CZR_DEF_20220427185913_81;;20211231;20211231;2271253,96;PLN;494083,83;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10387/1;;Z10R;CZR_DEF_20220427185913_82;;20211231;20211231;-12306,05;EUR;-12306,05;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10387/1;;Z20R;CZR_DEF_20220427185913_83;;20211231;20211231;-307,65;EUR;-307,65;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10490/1;;Z10R;CZR_DEF_20220427185913_84;;20211231;20211231;-37944,67;EUR;-37944,67;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10490/1;;Z20P;CZR_DEF_20220427185913_85;;20211231;20211231;20825,90;EUR;20825,90;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10538/1;;Z10R;CZR_DEF_20220427185913_86;;20211231;20211231;-16034,11;EUR;-16034,11;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_10538/1;;Z20P;CZR_DEF_20220427185913_87;;20211231;20211231;9062,11;EUR;9062,11;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_11366/1;;Z10R;CZR_DEF_20220427185913_88;;20211231;20211231;-44822,74;EUR;-44822,74;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_11366/1;;Z20P;CZR_DEF_20220427185913_89;;20211231;20211231;14182,59;EUR;14182,59;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRH_L510_2021_NO_12314/1;;Y10P;CZR_DEF_20220427185913_9;;20211231;20211231;307412,17;GEL;87960,22;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_11368/1;;Z10R;CZR_DEF_20220427185913_90;;20211231;20211231;-48722742;HUF;-131972,00;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_11368/1;;Z20P;CZR_DEF_20220427185913_91;;20211231;20211231;21679977;HUF;58723,09;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_11607/1;;Z10R;CZR_DEF_20220427185913_92;;20211231;20211231;-340386,59;EUR;-340386,59;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_11607/1;;Z20P;CZR_DEF_20220427185913_93;;20211231;20211231;114786,95;EUR;114786,95;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_11840/1;;Z10R;CZR_DEF_20220427185913_94;;20211231;20211231;-79147,87;EUR;-79147,87;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_11840/1;;Z20P;CZR_DEF_20220427185913_95;;20211231;20211231;2018,80;EUR;2018,80;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_12057/1;;Z10R;CZR_DEF_20220427185913_96;;20211231;20211231;-2085229,76;EUR;-2085229,76;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_12057/1;;Z20P;CZR_DEF_20220427185913_97;;20211231;20211231;9433,86;EUR;9433,86;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_12057/1;;Z30P;CZR_DEF_20220427185913_98;;20211231;20211231;18483,66;EUR;18483,66;EUR
2021012;20220427185913;CZR;CZR_DEF;CZR_ACP_LRI_L500_2021_NO_12405/1;;Z10R;CZR_DEF_20220427185913_99;;20211231;20211231;-2210,42;EUR;-2210,42;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_319;;Z30P;CZR_DEF_20220427190437_1;;20211231;20211231;52766,36;EUR;52766,36;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_671;;Z20P;CZR_DEF_20220427190437_10;;20211231;20211231;25129,48;EUR;25129,48;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_352;;Z20P;CZR_DEF_20220427190437_100;;20211231;20211231;96579,82;EUR;96579,82;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_125;;Z10P;CZR_DEF_20220427190437_1000;;20211231;20211231;3,34;EUR;3,34;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_700;;Z10R;CZR_DEF_20220427190437_1001;;20211231;20211231;-7829,62;EUR;-7829,62;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_526;;Z10R;CZR_DEF_20220427190437_1002;;20211231;20211231;-16983,77;EUR;-16983,77;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_516;;Y20R;CZR_DEF_20220427190437_1003;;20211231;20211231;-31009,85;PLN;-6745,82;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_655;;Y20R;CZR_DEF_20220427190437_1004;;20211231;20211231;-4403158,23;EUR;-4403158,23;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_727;;Z20P;CZR_DEF_20220427190437_1005;;20211231;20211231;43656,18;PLN;9496,87;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_406;;Y20R;CZR_DEF_20220427190437_1006;;20211231;20211231;-508052,64;EUR;-508052,64;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_676;;Z10R;CZR_DEF_20220427190437_1007;;20211231;20211231;-1115536,18;TRY;-73229,14;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_185;;Z20P;CZR_DEF_20220427190437_1008;;20211231;20211231;46645,83;EUR;46645,83;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_109;;Z10R;CZR_DEF_20220427190437_1009;;20211231;20211231;-278631,36;EUR;-278631,36;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_723;;Z10R;CZR_DEF_20220427190437_101;;20211231;20211231;-26709,06;EUR;-26709,06;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_550;;Z10R;CZR_DEF_20220427190437_1010;;20211231;20211231;-2950071,88;EUR;-2950071,88;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_9;;Z10R;CZR_DEF_20220427190437_1011;;20211231;20211231;-5065773,66;TRY;-332541,68;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_18;;Z10R;CZR_DEF_20220427190437_1012;;20211231;20211231;-34316,01;EUR;-34316,01;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_576;;Z30P;CZR_DEF_20220427190437_1013;;20211231;20211231;396,42;USD;350,01;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_379;;Z30P;CZR_DEF_20220427190437_1014;;20211231;20211231;31373,68;TRY;2059,52;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_258;;Z20P;CZR_DEF_20220427190437_1015;;20211231;20211231;1601,45;EUR;1601,45;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_567;;Z30P;CZR_DEF_20220427190437_1017;;20211231;20211231;7706,37;CHF;7459,46;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_29;;Y20R;CZR_DEF_20220427190437_1018;;20211231;20211231;-18171,68;EUR;-18171,68;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_496;;Z20P;CZR_DEF_20220427190437_1019;;20211231;20211231;1277,95;EUR;1277,95;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_472;;Z30P;CZR_DEF_20220427190437_102;;20211231;20211231;92999,82;EUR;92999,82;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_370;;Z30P;CZR_DEF_20220427190437_1020;;20211231;20211231;97,92;EUR;97,92;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_692;;Z30P;CZR_DEF_20220427190437_1021;;20211231;20211231;21305,98;EUR;21305,98;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_185;;Z10R;CZR_DEF_20220427190437_1022;;20211231;20211231;-672626,85;EUR;-672626,85;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_492;;Z20P;CZR_DEF_20220427190437_1023;;20211231;20211231;4248683,20;EUR;4248683,20;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_544;;Z30P;CZR_DEF_20220427190437_1025;;20211231;20211231;23012,65;EUR;23012,65;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_693;;Z10R;CZR_DEF_20220427190437_1026;;20211231;20211231;-16549,52;EUR;-16549,52;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_665;;Y20R;CZR_DEF_20220427190437_1027;;20211231;20211231;-21146939,03;RSD;-179848,28;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_570;;Z30P;CZR_DEF_20220427190437_1028;;20211231;20211231;732,11;EUR;732,11;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_423;;Z20P;CZR_DEF_20220427190437_1029;;20211231;20211231;235787,55;EUR;235787,55;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_486;;Y20R;CZR_DEF_20220427190437_1030;;20211231;20211231;-389420,12;EUR;-389420,12;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_364;;Z20P;CZR_DEF_20220427190437_1031;;20211231;20211231;168787,99;EUR;168787,99;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_273;;Z30P;CZR_DEF_20220427190437_1032;;20211231;20211231;5237,14;EUR;5237,14;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_2;;Z10R;CZR_DEF_20220427190437_1033;;20211231;20211231;-68712,18;EUR;-68712,18;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_712;;Z20P;CZR_DEF_20220427190437_1034;;20211231;20211231;114194,08;PLN;24841,54;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_69;;Z5200;CZR_DEF_20220427190437_1035;;20211231;20211231;-964,93;EUR;-964,93;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_323;;Z10R;CZR_DEF_20220427190437_1036;;20211231;20211231;-67412,97;EUR;-67412,97;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_110;;Z10R;CZR_DEF_20220427190437_1037;;20211231;20211231;-129476,48;EUR;-129476,48;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_451;;Z10R;CZR_DEF_20220427190437_1038;;20211231;20211231;-31980,67;USD;-28236,51;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_134;;Z10R;CZR_DEF_20220427190437_1039;;20211231;20211231;-2731886,39;EUR;-2731886,39;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_559;;Z20P;CZR_DEF_20220427190437_104;;20211231;20211231;104361,67;EUR;104361,67;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_723;;Z10R;CZR_DEF_20220427190437_1040;;20211231;20211231;-11225,12;EUR;-11225,12;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_565;;Z10R;CZR_DEF_20220427190437_1041;;20211231;20211231;-2439346,71;EUR;-2439346,71;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_538;;Z30P;CZR_DEF_20220427190437_1042;;20211231;20211231;41088,16;EUR;41088,16;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_633;;Z10P;CZR_DEF_20220427190437_1043;;20211231;20211231;1219,72;EUR;1219,72;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2019_NO_600;;Z20P;CZR_DEF_20220427190437_1044;;20211231;20211231;504,00;USD;444,99;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_431;;Z20R;CZR_DEF_20220427190437_1046;;20211231;20211231;-31278,75;EUR;-31278,75;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_167;;Z5200;CZR_DEF_20220427190437_1047;;20211231;20211231;-379212,94;EUR;-379212,94;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_466;;Y10P;CZR_DEF_20220427190437_1048;;20211231;20211231;71601,39;PLN;15576,02;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_664;;Y10P;CZR_DEF_20220427190437_1049;;20211231;20211231;18920929,54;PLN;4116019,39;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_128;;Z30P;CZR_DEF_20220427190437_105;;20211231;20211231;299,19;CZK;12,04;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2021_NO_232;;Z30P;CZR_DEF_20220427190437_1050;;20211231;20211231;750,00;USD;662,19;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_602;;Z10R;CZR_DEF_20220427190437_1051;;20211231;20211231;-1027977,87;EUR;-1027977,87;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_129;;Z20R;CZR_DEF_20220427190437_1052;;20211231;20211231;-250212,00;EUR;-250212,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_25;;Z10R;CZR_DEF_20220427190437_1053;;20211231;20211231;-771615,26;RSD;-6563,57;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_655;;Y10P;CZR_DEF_20220427190437_1054;;20211231;20211231;20416,60;EUR;20416,60;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_405;;Y10P;CZR_DEF_20220427190437_1055;;20211231;20211231;527,57;CZK;21,22;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_565;;Z10R;CZR_DEF_20220427190437_1056;;20211231;20211231;-88836,20;EUR;-88836,20;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_155;;Z10R;CZR_DEF_20220427190437_1057;;20211231;20211231;-167997,15;EUR;-167997,15;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_698;;Z20P;CZR_DEF_20220427190437_1058;;20211231;20211231;18273,44;EUR;18273,44;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_241;;Z10R;CZR_DEF_20220427190437_1059;;20211231;20211231;-222072,33;EUR;-222072,33;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_19;;Z30P;CZR_DEF_20220427190437_106;;20211231;20211231;125,17;EUR;125,17;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_568;;Z10R;CZR_DEF_20220427190437_1060;;20211231;20211231;-136953,35;EUR;-136953,35;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_19;;Z10R;CZR_DEF_20220427190437_1061;;20211231;20211231;-7201,00;EUR;-7201,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_171;;Z10R;CZR_DEF_20220427190437_1062;;20211231;20211231;-117877,50;CZK;-4742,03;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_303;;Z10R;CZR_DEF_20220427190437_1063;;20211231;20211231;-327565,59;EUR;-327565,59;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_32;;Z30P;CZR_DEF_20220427190437_1064;;20211231;20211231;7354,52;EUR;7354,52;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_522;;Z20P;CZR_DEF_20220427190437_1065;;20211231;20211231;4694,23;EUR;4694,23;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_326;;Z30P;CZR_DEF_20220427190437_1066;;20211231;20211231;164437,15;PLN;35771,31;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_568;;Z20P;CZR_DEF_20220427190437_1067;;20211231;20211231;218042,86;EUR;218042,86;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_321;;Z10R;CZR_DEF_20220427190437_1068;;20211231;20211231;-34338,37;EUR;-34338,37;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_568;;Z10R;CZR_DEF_20220427190437_1069;;20211231;20211231;-2381520,75;EUR;-2381520,75;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2020_NO_582;;Z10R;CZR_DEF_20220427190437_107;;20211231;20211231;-33304,47;EUR;-33304,47;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_138;;Z10R;CZR_DEF_20220427190437_1070;;20211231;20211231;-797877,87;EUR;-797877,87;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_284;;Z10R;CZR_DEF_20220427190437_1071;;20211231;20211231;-6299,66;EUR;-6299,66;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_169;;Z10R;CZR_DEF_20220427190437_1072;;20211231;20211231;-124641,50;CHF;-120648,05;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_569;;Z10R;CZR_DEF_20220427190437_1073;;20211231;20211231;-2158162,57;CZK;-86819,64;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_53;;Z10R;CZR_DEF_20220427190437_1074;;20211231;20211231;-10919,10;EUR;-10919,10;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_458;;Y10P;CZR_DEF_20220427190437_1076;;20211231;20211231;8864277,05;EUR;8864277,05;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_22;;Z20R;CZR_DEF_20220427190437_1078;;20211231;20211231;-3221,31;EUR;-3221,31;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_560;;Z10P;CZR_DEF_20220427190437_1079;;20211231;20211231;3032,73;EUR;3032,73;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_13;;Y20R;CZR_DEF_20220427190437_108;;20211231;20211231;-691536,64;EUR;-691536,64;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_710;;Z20P;CZR_DEF_20220427190437_1080;;20211231;20211231;515110;HUF;1395,24;EUR
